couple,localisation,theme
Hérodote (0484?-0420? av. J.-C.) - Ammien Marcellin (0330?-0400?),"coutume > DE SUCCESSION EN PROPRE AU BAILLIAGE DE CAUX, ET AUTRES LIEUX TENANS NATURE D ’ ICELUY. > introduction",successions
Tacite (0055?-0120?) - Hérodote (0484?-0420? av. J.-C.),"coutume > DE SUCCESSION EN PROPRE AU BAILLIAGE DE CAUX, ET AUTRES LIEUX TENANS NATURE D ’ ICELUY. > introduction",successions
Tacite (0055?-0120?) - Ammien Marcellin (0330?-0400?),"coutume > DE SUCCESSION EN PROPRE AU BAILLIAGE DE CAUX, ET AUTRES LIEUX TENANS NATURE D ’ ICELUY. > introduction",successions
Ammien Marcellin (0330?-0400?) - Hérodote (0484?-0420? av. J.-C.),"coutume > DE SUCCESSION EN PROPRE AU BAILLIAGE DE CAUX, ET AUTRES LIEUX TENANS NATURE D ’ ICELUY. > introduction",successions
Ammien Marcellin (0330?-0400?) - Tacite (0055?-0120?),"coutume > DE SUCCESSION EN PROPRE AU BAILLIAGE DE CAUX, ET AUTRES LIEUX TENANS NATURE D ’ ICELUY. > introduction",successions
Hérodote (0484?-0420? av. J.-C.) - Augustin (0354-0430 ; saint),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CLI.,société
Augustin (0354-0430 ; saint) - Hérodote (0484?-0420? av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CLI.,société
Hérodote (0484?-0420? av. J.-C.) - s-paul,COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCLXXV.,successions
Hérodote (0484?-0420? av. J.-C.) - papinien,COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCLXXV.,successions
s-paul - Hérodote (0484?-0420? av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCLXXV.,successions
s-paul - papinien,COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCLXXV.,successions
papinien - Hérodote (0484?-0420? av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCLXXV.,successions
papinien - s-paul,COMMENTAIRES SVR LES COVSTVMES... > DE SVCCESSION EN PROPRE ET ANCIEN PATRIMOINE TANT EN ligne directe que collaterale. > CCLXXV.,successions
Thucydide (0460?-0395? av. J.-C.) - gelase,coutume > DE PATRONNAGE D ’ EGLISE. > LXIX. Temps de presenter les Patrons Laïques et Ecclesiastiques.,société
Thucydide (0460?-0395? av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE PATRONNAGE D ’ EGLISE. > LXIX. Temps de presenter les Patrons Laïques et Ecclesiastiques.,société
Thucydide (0460?-0395? av. J.-C.) - Grégoire I (0540?-0604 ; pape),coutume > DE PATRONNAGE D ’ EGLISE. > LXIX. Temps de presenter les Patrons Laïques et Ecclesiastiques.,société
gelase - Thucydide (0460?-0395? av. J.-C.),coutume > DE PATRONNAGE D ’ EGLISE. > LXIX. Temps de presenter les Patrons Laïques et Ecclesiastiques.,société
gelase - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE PATRONNAGE D ’ EGLISE. > LXIX. Temps de presenter les Patrons Laïques et Ecclesiastiques.,société
gelase - Grégoire I (0540?-0604 ; pape),coutume > DE PATRONNAGE D ’ EGLISE. > LXIX. Temps de presenter les Patrons Laïques et Ecclesiastiques.,société
Justinien Ier (0482-0565 ; empereur de Byzance) - Thucydide (0460?-0395? av. J.-C.),coutume > DE PATRONNAGE D ’ EGLISE. > LXIX. Temps de presenter les Patrons Laïques et Ecclesiastiques.,société
Justinien Ier (0482-0565 ; empereur de Byzance) - gelase,coutume > DE PATRONNAGE D ’ EGLISE. > LXIX. Temps de presenter les Patrons Laïques et Ecclesiastiques.,société
Justinien Ier (0482-0565 ; empereur de Byzance) - Grégoire I (0540?-0604 ; pape),coutume > DE PATRONNAGE D ’ EGLISE. > LXIX. Temps de presenter les Patrons Laïques et Ecclesiastiques.,société
Grégoire I (0540?-0604 ; pape) - Thucydide (0460?-0395? av. J.-C.),coutume > DE PATRONNAGE D ’ EGLISE. > LXIX. Temps de presenter les Patrons Laïques et Ecclesiastiques.,société
Grégoire I (0540?-0604 ; pape) - gelase,coutume > DE PATRONNAGE D ’ EGLISE. > LXIX. Temps de presenter les Patrons Laïques et Ecclesiastiques.,société
Grégoire I (0540?-0604 ; pape) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE PATRONNAGE D ’ EGLISE. > LXIX. Temps de presenter les Patrons Laïques et Ecclesiastiques.,société
Martial (0040?-0104?) - Plutarque (0046?-0120?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
Martial (0040?-0104?) - Tacite (0055?-0120?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
Martial (0040?-0104?) - Pline le Jeune (0061?-0114?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
"Martial (0040?-0104?) - Vossius, Gerardus Joannes (1577-1649)","LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
Plutarque (0046?-0120?) - Martial (0040?-0104?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
Plutarque (0046?-0120?) - Tacite (0055?-0120?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
Plutarque (0046?-0120?) - Pline le Jeune (0061?-0114?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
"Plutarque (0046?-0120?) - Vossius, Gerardus Joannes (1577-1649)","LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
Tacite (0055?-0120?) - Martial (0040?-0104?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
Tacite (0055?-0120?) - Plutarque (0046?-0120?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
Tacite (0055?-0120?) - Pline le Jeune (0061?-0114?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
"Tacite (0055?-0120?) - Vossius, Gerardus Joannes (1577-1649)","LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
Pline le Jeune (0061?-0114?) - Martial (0040?-0104?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
Pline le Jeune (0061?-0114?) - Plutarque (0046?-0120?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
Pline le Jeune (0061?-0114?) - Tacite (0055?-0120?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
"Pline le Jeune (0061?-0114?) - Vossius, Gerardus Joannes (1577-1649)","LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
"Vossius, Gerardus Joannes (1577-1649) - Martial (0040?-0104?)","LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
"Vossius, Gerardus Joannes (1577-1649) - Plutarque (0046?-0120?)","LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
"Vossius, Gerardus Joannes (1577-1649) - Tacite (0055?-0120?)","LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
"Vossius, Gerardus Joannes (1577-1649) - Pline le Jeune (0061?-0114?)","LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > Des chasses. Chap. XLV. > Ledit François 1533.",justice
Plaute (0254-0184 av. J.-C.) - antipater,coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Plaute (0254-0184 av. J.-C.) - Virgile (0070-0019 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Plaute (0254-0184 av. J.-C.) - Sénèque (0004 av. J.-C.-0065),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Plaute (0254-0184 av. J.-C.) - Pline le Jeune (0061?-0114?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Plaute (0254-0184 av. J.-C.) - Aulu-Gelle (0123?-0180?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Plaute (0254-0184 av. J.-C.) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Plaute (0254-0184 av. J.-C.) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Plaute (0254-0184 av. J.-C.) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Plaute (0254-0184 av. J.-C.) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Plaute (0254-0184 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Virgile (0070-0019 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Sénèque (0004 av. J.-C.-0065),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Pline le Jeune (0061?-0114?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Aulu-Gelle (0123?-0180?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Plaute (0254-0184 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - antipater,coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Sénèque (0004 av. J.-C.-0065),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Pline le Jeune (0061?-0114?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Aulu-Gelle (0123?-0180?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Plaute (0254-0184 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - antipater,coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Virgile (0070-0019 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Pline le Jeune (0061?-0114?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Aulu-Gelle (0123?-0180?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Plaute (0254-0184 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - antipater,coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Virgile (0070-0019 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Sénèque (0004 av. J.-C.-0065),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Aulu-Gelle (0123?-0180?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - Plaute (0254-0184 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - antipater,coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - Virgile (0070-0019 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - Sénèque (0004 av. J.-C.-0065),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - Pline le Jeune (0061?-0114?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Arcadius (0377?-0408 ; empereur d'Orient) - Plaute (0254-0184 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Arcadius (0377?-0408 ; empereur d'Orient) - antipater,coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Arcadius (0377?-0408 ; empereur d'Orient) - Virgile (0070-0019 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Arcadius (0377?-0408 ; empereur d'Orient) - Sénèque (0004 av. J.-C.-0065),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Arcadius (0377?-0408 ; empereur d'Orient) - Pline le Jeune (0061?-0114?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Arcadius (0377?-0408 ; empereur d'Orient) - Aulu-Gelle (0123?-0180?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Arcadius (0377?-0408 ; empereur d'Orient) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Arcadius (0377?-0408 ; empereur d'Orient) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Arcadius (0377?-0408 ; empereur d'Orient) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Honorius (0384-0423 ; empereur romain) - Plaute (0254-0184 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Honorius (0384-0423 ; empereur romain) - antipater,coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Honorius (0384-0423 ; empereur romain) - Virgile (0070-0019 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Honorius (0384-0423 ; empereur romain) - Sénèque (0004 av. J.-C.-0065),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Honorius (0384-0423 ; empereur romain) - Pline le Jeune (0061?-0114?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Honorius (0384-0423 ; empereur romain) - Aulu-Gelle (0123?-0180?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Honorius (0384-0423 ; empereur romain) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Honorius (0384-0423 ; empereur romain) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Honorius (0384-0423 ; empereur romain) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Platon (0427?-0348? av. J.-C.) - Plaute (0254-0184 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Platon (0427?-0348? av. J.-C.) - antipater,coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Platon (0427?-0348? av. J.-C.) - Virgile (0070-0019 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Platon (0427?-0348? av. J.-C.) - Sénèque (0004 av. J.-C.-0065),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Platon (0427?-0348? av. J.-C.) - Pline le Jeune (0061?-0114?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
