couple,localisation,theme
Plaute (0254-0184 av. J.-C.) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Plaute (0254-0184 av. J.-C.) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Virgile (0070-0019 av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Sénèque (0004 av. J.-C.-0065),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Pline le Jeune (0061?-0114?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Aulu-Gelle (0123?-0180?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
antipater - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Sénèque (0004 av. J.-C.-0065),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Pline le Jeune (0061?-0114?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Aulu-Gelle (0123?-0180?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Virgile (0070-0019 av. J.-C.) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Pline le Jeune (0061?-0114?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Aulu-Gelle (0123?-0180?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Sénèque (0004 av. J.-C.-0065) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Aulu-Gelle (0123?-0180?),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Pline le Jeune (0061?-0114?) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aulu-Gelle (0123?-0180?) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Arcadius (0377?-0408 ; empereur d'Orient) - Honorius (0384-0423 ; empereur romain),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Arcadius (0377?-0408 ; empereur d'Orient) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Arcadius (0377?-0408 ; empereur d'Orient) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Honorius (0384-0423 ; empereur romain) - Platon (0427?-0348? av. J.-C.),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Honorius (0384-0423 ; empereur romain) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Platon (0427?-0348? av. J.-C.) - Zénon (0430?-0491 ; empereur d'Orient),coutume > DES FIEFS ET DROITS FEODAUX > CCX. Nouvelle construction de pescherie et moulin.,société
Aristote (0384-0322 av. J.-C.) - Platon (0427?-0348? av. J.-C.),coutume > DU DOUAIRE. > CCCCVIII. Remplacement du propre quand est reputé conquests.,douaire
Tite-Live (0059? av. J.-C.-0017) - Platon (0427?-0348? av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > introduction,justice
livius - Platon (0427?-0348? av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CLXX.,société
Apulée (0125?-0180?) - s-paul,COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DE GARDES. > CCXXVII.,justice
Apulée (0125?-0180?) - Platon (0427?-0348? av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DE GARDES. > CCXXVII.,justice
s-paul - Platon (0427?-0348? av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DE GARDES. > CCXXVII.,justice
s-paul - Ambroise (0340?-0397 ; saint),"LIVRE QVATRIEME. QVI EST DES DROICTS ET DEMAIne du Roy, et de la chose publique. > Des pauures et mandiens valides. Chap. XXVII. > Henry 1556.",société
s-paul - Platon (0427?-0348? av. J.-C.),"LIVRE QVATRIEME. QVI EST DES DROICTS ET DEMAIne du Roy, et de la chose publique. > Des pauures et mandiens valides. Chap. XXVII. > Henry 1556.",société
Ambroise (0340?-0397 ; saint) - Platon (0427?-0348? av. J.-C.),"LIVRE QVATRIEME. QVI EST DES DROICTS ET DEMAIne du Roy, et de la chose publique. > Des pauures et mandiens valides. Chap. XXVII. > Henry 1556.",société
Apulée (0125?-0180?) - Cassiodore (0490?-0580?),COMMENTAIRES SVR LES COVSTVMES... > CHAPITRE DES FIEFS ET DROITS FEODAVX. > CXXV.,société
Apulée (0125?-0180?) - Pline le Jeune (0061?-0114?),"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXXII.",douaire
Apulée (0125?-0180?) - galien,"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXXII.",douaire
Apulée (0125?-0180?) - papinien,"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXXII.",douaire
Apulée (0125?-0180?) - Justinien Ier (0482-0565 ; empereur de Byzance),"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXXII.",douaire
Pline le Jeune (0061?-0114?) - galien,"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXXII.",douaire
Pline le Jeune (0061?-0114?) - papinien,"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXXII.",douaire
Pline le Jeune (0061?-0114?) - Justinien Ier (0482-0565 ; empereur de Byzance),"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXXII.",douaire
galien - papinien,"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXXII.",douaire
galien - Justinien Ier (0482-0565 ; empereur de Byzance),"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXXII.",douaire
papinien - Justinien Ier (0482-0565 ; empereur de Byzance),"COMMENTAIRES SVR LES COVSTVMES... > DE DOVAIRE DE FEMMES, ET VEVFVAGE. des maris. > CCCLXXXII.",douaire
Apulée (0125?-0180?) - Cicéron (0106-0043 av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > DES EXECVTIONS PAR DECRET. > introduction,justice
Apulée (0125?-0180?) - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > DES EXECVTIONS PAR DECRET. > introduction,justice
Cicéron (0106-0043 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > DES EXECVTIONS PAR DECRET. > introduction,justice
Aristote (0384-0322 av. J.-C.) - Pausanias (01..-01..),coutume > TITRE DE JURISDICTION. > III.,justice
Aristote (0384-0322 av. J.-C.) - papinien,coutume > TITRE DE JURISDICTION. > III.,justice
Aristote (0384-0322 av. J.-C.) - Salvien (0390?-0484?),coutume > TITRE DE JURISDICTION. > III.,justice
Pausanias (01..-01..) - papinien,coutume > TITRE DE JURISDICTION. > III.,justice
Pausanias (01..-01..) - Salvien (0390?-0484?),coutume > TITRE DE JURISDICTION. > III.,justice
papinien - Salvien (0390?-0484?),coutume > TITRE DE JURISDICTION. > III.,justice
Aristote (0384-0322 av. J.-C.) - Sénèque (0004 av. J.-C.-0065),coutume > DES FIEFS ET DROITS FEODAUX > CXLIX.,société
Aristote (0384-0322 av. J.-C.) - Quinte-Curce (00..-00..),coutume > DES FIEFS ET DROITS FEODAUX > CXLIX.,société
Aristote (0384-0322 av. J.-C.) - Martial (0040?-0104?),coutume > DES FIEFS ET DROITS FEODAUX > CXLIX.,société
Aristote (0384-0322 av. J.-C.) - Tacite (0055?-0120?),coutume > DES FIEFS ET DROITS FEODAUX > CXLIX.,société
Sénèque (0004 av. J.-C.-0065) - Quinte-Curce (00..-00..),coutume > DES FIEFS ET DROITS FEODAUX > CXLIX.,société
Sénèque (0004 av. J.-C.-0065) - Martial (0040?-0104?),coutume > DES FIEFS ET DROITS FEODAUX > CXLIX.,société
Sénèque (0004 av. J.-C.-0065) - Tacite (0055?-0120?),coutume > DES FIEFS ET DROITS FEODAUX > CXLIX.,société
Quinte-Curce (00..-00..) - Martial (0040?-0104?),coutume > DES FIEFS ET DROITS FEODAUX > CXLIX.,société
Quinte-Curce (00..-00..) - Tacite (0055?-0120?),coutume > DES FIEFS ET DROITS FEODAUX > CXLIX.,société
Martial (0040?-0104?) - Tacite (0055?-0120?),coutume > DES FIEFS ET DROITS FEODAUX > CXLIX.,société
Aristote (0384-0322 av. J.-C.) - Tacite (0055?-0120?),coutume > DU DOUAIRE. > CCCLXXXIX. Femme n ’ a communauté avec le mary.,douaire
Aristote (0384-0322 av. J.-C.) - papinien,coutume > DU DOUAIRE. > CCCLXXXIX. Femme n ’ a communauté avec le mary.,douaire
Aristote (0384-0322 av. J.-C.) - Marcoul (0490?-0558 ; saint),coutume > DU DOUAIRE. > CCCLXXXIX. Femme n ’ a communauté avec le mary.,douaire
Tacite (0055?-0120?) - papinien,coutume > DU DOUAIRE. > CCCLXXXIX. Femme n ’ a communauté avec le mary.,douaire
Tacite (0055?-0120?) - Marcoul (0490?-0558 ; saint),coutume > DU DOUAIRE. > CCCLXXXIX. Femme n ’ a communauté avec le mary.,douaire
papinien - Marcoul (0490?-0558 ; saint),coutume > DU DOUAIRE. > CCCLXXXIX. Femme n ’ a communauté avec le mary.,douaire
Aristote (0384-0322 av. J.-C.) - Térence (0190?-0159 av. J.-C.),"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Aristote (0384-0322 av. J.-C.) - Cicéron (0106-0043 av. J.-C.),"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Aristote (0384-0322 av. J.-C.) - papinien,"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Aristote (0384-0322 av. J.-C.) - Salvien (0390?-0484?),"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Aristote (0384-0322 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Térence (0190?-0159 av. J.-C.) - Cicéron (0106-0043 av. J.-C.),"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Térence (0190?-0159 av. J.-C.) - papinien,"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Térence (0190?-0159 av. J.-C.) - Salvien (0390?-0484?),"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Térence (0190?-0159 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Cicéron (0106-0043 av. J.-C.) - papinien,"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Cicéron (0106-0043 av. J.-C.) - Salvien (0390?-0484?),"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Cicéron (0106-0043 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
papinien - Salvien (0390?-0484?),"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
papinien - Justinien Ier (0482-0565 ; empereur de Byzance),"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Salvien (0390?-0484?) - Justinien Ier (0482-0565 ; empereur de Byzance),"coutume > DES DONATIONS. > CCCCXXXI. Quelles personnes peuvent donner entre vifs, quoy, et à qui.",successions
Aristote (0384-0322 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),"coutume > DE BREF DE MARIAGE ENCOMBRÉ. > CCCCCXXXVIII. Contrats d ’ alienation du bien de la femme, quand sont vallables.",mariage
Aristote (0384-0322 av. J.-C.) - Cicéron (0106-0043 av. J.-C.),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au chapitre De Justice.",société
Aristote (0384-0322 av. J.-C.) - Plutarque (0046?-0120?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au chapitre De Justice.",société
Cicéron (0106-0043 av. J.-C.) - Plutarque (0046?-0120?),"LIVRE PREMIER QVI EST, DE LA IVSTICE ET DV droict des Normans. > De Droict et de Iustice. Chap. I. > La Coustume au chapitre De Justice.",société
Aristote (0384-0322 av. J.-C.) - Cicéron (0106-0043 av. J.-C.),"LIVRE SECOND. QVI EST, DV DROICT ET Estat des personnes. > Des Marchans. Chap. X. > Charles ix-tenant ses Estats à Orléans, l ’ an 1560.",société
Aristote (0384-0322 av. J.-C.) - Cicéron (0106-0043 av. J.-C.),"lv.XI : D ’ APPELLATIONS ET DOleances en matieres ciuiles, à sortir deuant les Iuges suiets à la Cour. > Aucun titre. > François premier 1540.",justice
Aristote (0384-0322 av. J.-C.) - Plutarque (0046?-0120?),"lv.XI : D ’ APPELLATIONS ET DOleances en matieres ciuiles, à sortir deuant les Iuges suiets à la Cour. > Aucun titre. > François premier 1540.",justice
Cicéron (0106-0043 av. J.-C.) - Plutarque (0046?-0120?),"lv.XI : D ’ APPELLATIONS ET DOleances en matieres ciuiles, à sortir deuant les Iuges suiets à la Cour. > Aucun titre. > François premier 1540.",justice
Plaute (0254-0184 av. J.-C.) - Térence (0190?-0159 av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > DE HARO. > introduction,justice
Scipion l'Africain (0235-0183 av. J.-C.) - Cicéron (0106-0043 av. J.-C.),coutume > TITRE DE JURISDICTION. > introduction,justice
Scipion l'Africain (0235-0183 av. J.-C.) - Philon d'Alexandrie (0030? av. J.-C.-0040?),coutume > TITRE DE JURISDICTION. > introduction,justice
Scipion l'Africain (0235-0183 av. J.-C.) - Quintilien (0030?-0100?),coutume > TITRE DE JURISDICTION. > introduction,justice
Scipion l'Africain (0235-0183 av. J.-C.) - Tacite (0055?-0120?),coutume > TITRE DE JURISDICTION. > introduction,justice
Scipion l'Africain (0235-0183 av. J.-C.) - Pline le Jeune (0061?-0114?),coutume > TITRE DE JURISDICTION. > introduction,justice
Scipion l'Africain (0235-0183 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > TITRE DE JURISDICTION. > introduction,justice
Scipion l'Africain (0235-0183 av. J.-C.) - Marcoul (0490?-0558 ; saint),coutume > TITRE DE JURISDICTION. > introduction,justice
Cicéron (0106-0043 av. J.-C.) - Philon d'Alexandrie (0030? av. J.-C.-0040?),coutume > TITRE DE JURISDICTION. > introduction,justice
Cicéron (0106-0043 av. J.-C.) - Quintilien (0030?-0100?),coutume > TITRE DE JURISDICTION. > introduction,justice
Cicéron (0106-0043 av. J.-C.) - Tacite (0055?-0120?),coutume > TITRE DE JURISDICTION. > introduction,justice
Cicéron (0106-0043 av. J.-C.) - Pline le Jeune (0061?-0114?),coutume > TITRE DE JURISDICTION. > introduction,justice
Cicéron (0106-0043 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > TITRE DE JURISDICTION. > introduction,justice
Cicéron (0106-0043 av. J.-C.) - Marcoul (0490?-0558 ; saint),coutume > TITRE DE JURISDICTION. > introduction,justice
Philon d'Alexandrie (0030? av. J.-C.-0040?) - Quintilien (0030?-0100?),coutume > TITRE DE JURISDICTION. > introduction,justice
Philon d'Alexandrie (0030? av. J.-C.-0040?) - Tacite (0055?-0120?),coutume > TITRE DE JURISDICTION. > introduction,justice
Philon d'Alexandrie (0030? av. J.-C.-0040?) - Pline le Jeune (0061?-0114?),coutume > TITRE DE JURISDICTION. > introduction,justice
Philon d'Alexandrie (0030? av. J.-C.-0040?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > TITRE DE JURISDICTION. > introduction,justice
Philon d'Alexandrie (0030? av. J.-C.-0040?) - Marcoul (0490?-0558 ; saint),coutume > TITRE DE JURISDICTION. > introduction,justice
Quintilien (0030?-0100?) - Tacite (0055?-0120?),coutume > TITRE DE JURISDICTION. > introduction,justice
Quintilien (0030?-0100?) - Pline le Jeune (0061?-0114?),coutume > TITRE DE JURISDICTION. > introduction,justice
Quintilien (0030?-0100?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > TITRE DE JURISDICTION. > introduction,justice
Quintilien (0030?-0100?) - Marcoul (0490?-0558 ; saint),coutume > TITRE DE JURISDICTION. > introduction,justice
Tacite (0055?-0120?) - Pline le Jeune (0061?-0114?),coutume > TITRE DE JURISDICTION. > introduction,justice
Tacite (0055?-0120?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > TITRE DE JURISDICTION. > introduction,justice
Tacite (0055?-0120?) - Marcoul (0490?-0558 ; saint),coutume > TITRE DE JURISDICTION. > introduction,justice
